Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,profit_Margin
ORD-10142,10-08-2024,10/14/2024,CUST-298,Customer 457,Corporate,India,Kerala,Kozhikode,PROD-436,Office Supplies,Paper,Paper Model 11,42737.37,3,0.1,2211.71,5.18
ORD-10143,09-09-2024,09-11-2024,CUST-370,Customer 284,Home Office,India,Tamil Nadu,Chennai,PROD-189,Furniture,Tables,Tables Model 30,48239.34,9,0.05,5904,12.24
ORD-10144,09-02-2024,09-08-2024,CUST-421,Customer 394,Corporate,India,Tamil Nadu,Chennai,PROD-422,Office Supplies,Envelopes,Envelopes Model 37,4517.67,6,0,632.45,14.00
ORD-10145,03-07-2024,03-12-2024,CUST-515,Customer 467,Consumer,India,Telangana,Warangal,PROD-426,Furniture,Tables,Tables Model 8,31134.32,5,0.05,1008.55,3.24
ORD-10146,02-10-2024,2/14/2024,CUST-202,Customer 326,Home Office,India,Telangana,Hyderabad,PROD-141,Office Supplies,Pens,Pens Model 9,37538.84,10,0.2,4929.39,13.13
ORD-10147,3/28/2024,04-04-2024,CUST-640,Customer 369,Home Office,India,Telangana,Hyderabad,PROD-173,Technology,Mobiles,Mobiles Model 37,2567.54,1,0,151.72,5.91
ORD-10148,10/19/2024,10/24/2024,CUST-633,Customer 328,Consumer,India,Telangana,Warangal,PROD-255,Technology,Mobiles,Mobiles Model 41,32780.09,5,0.15,1672.59,5.10
ORD-10149,02-07-2024,2/14/2024,CUST-062,Customer 81,Corporate,India,Telangana,Warangal,PROD-213,Office Supplies,Envelopes,Envelopes Model 31,27920.09,6,0.2,3385.76,12.13
ORD-10150,7/23/2024,7/26/2024,CUST-779,Customer 190,Home Office,India,Telangana,Warangal,PROD-288,Technology,Printers,Printers Model 7,19215.04,8,0,1988.65,10.35
ORD-10151,5/28/2024,06-02-2024,CUST-885,Customer 316,Corporate,India,Karnataka,Bangalore,PROD-128,Furniture,Chairs,Chairs Model 11,48827.32,10,0.1,587.55,1.20
ORD-10152,09-12-2024,9/16/2024,CUST-510,Customer 12,Consumer,India,Karnataka,Mysore,PROD-484,Technology,Accessories,Accessories Model 26,30376.12,4,0.05,3543.95,11.67
ORD-10153,11-01-2024,11-08-2024,CUST-689,Customer 241,Corporate,India,Tamil Nadu,Chennai,PROD-275,Office Supplies,Envelopes,Envelopes Model 1,50845.62,7,0.05,8973.8,17.65
ORD-10154,1/24/2024,1/29/2024,CUST-053,Customer 292,Home Office,India,Telangana,Warangal,PROD-100,Office Supplies,Pens,Pens Model 24,33238.05,2,0.15,28.29,0.09
ORD-10155,03-06-2024,03-08-2024,CUST-404,Customer 192,Corporate,India,Delhi,New Delhi,PROD-286,Technology,Laptops,Laptops Model 24,45322.41,4,0.2,2183.43,4.82
ORD-10156,03-11-2024,3/18/2024,CUST-342,Customer 412,Corporate,India,Delhi,New Delhi,PROD-266,Furniture,Chairs,Chairs Model 30,9021.55,9,0.05,591.75,6.56
ORD-10157,11-11-2024,11/18/2024,CUST-863,Customer 154,Home Office,India,Delhi,New Delhi,PROD-173,Furniture,Furnishings,Furnishings Model 33,49714.53,9,0.15,2075.48,4.17
ORD-10158,6/18/2024,6/25/2024,CUST-113,Customer 214,Home Office,India,Kerala,Thiruvananthapuram,PROD-158,Furniture,Bookcases,Bookcases Model 47,52338.74,1,0.2,2882.92,5.51
ORD-10159,10/25/2024,10/30/2024,CUST-175,Customer 269,Home Office,India,Telangana,Hyderabad,PROD-370,Technology,Laptops,Laptops Model 40,46498.91,7,0.05,7641.27,16.43
ORD-10160,04-07-2024,04-09-2024,CUST-452,Customer 161,Corporate,India,Karnataka,Bangalore,PROD-078,Technology,Laptops,Laptops Model 27,41460.97,7,0.2,207.08,0.50
ORD-10161,12/27/2024,12/30/2024,CUST-532,Customer 107,Home Office,India,Maharashtra,Nagpur,PROD-167,Technology,Laptops,Laptops Model 43,28754.42,7,0.1,4064.07,14.13
ORD-10162,12-12-2024,12/19/2024,CUST-698,Customer 330,Home Office,India,Maharashtra,Nagpur,PROD-136,Office Supplies,Pens,Pens Model 40,29102.39,4,0.1,1793.21,6.16
ORD-10163,12/19/2024,12/26/2024,CUST-501,Customer 163,Corporate,India,Karnataka,Mysore,PROD-179,Office Supplies,Binders,Binders Model 36,56028.65,5,0.1,1435.74,2.56
ORD-10164,3/15/2024,3/19/2024,CUST-044,Customer 148,Home Office,India,Telangana,Warangal,PROD-041,Office Supplies,Pens,Pens Model 23,55448.18,5,0.15,3171.78,5.72
ORD-10165,03-11-2024,3/13/2024,CUST-631,Customer 380,Home Office,India,Delhi,New Delhi,PROD-123,Technology,Printers,Printers Model 16,3140.85,9,0.05,400.74,12.76
ORD-10166,8/29/2024,8/31/2024,CUST-698,Customer 395,Consumer,India,Tamil Nadu,Chennai,PROD-003,Office Supplies,Pens,Pens Model 36,58676.85,3,0.15,1794.25,3.06
ORD-10167,5/27/2024,5/31/2024,CUST-293,Customer 331,Consumer,India,Maharashtra,Pune,PROD-465,Technology,Mobiles,Mobiles Model 50,5458.7,10,0.05,584.25,10.70
ORD-10168,3/31/2024,04-02-2024,CUST-857,Customer 204,Corporate,India,Telangana,Hyderabad,PROD-096,Furniture,Furnishings,Furnishings Model 48,57731.67,5,0,2993.59,5.19
ORD-10169,8/20/2024,8/27/2024,CUST-557,Customer 269,Corporate,India,Delhi,New Delhi,PROD-456,Office Supplies,Pens,Pens Model 9,51078.48,8,0.1,584.22,1.14
ORD-10170,11/27/2024,12-01-2024,CUST-736,Customer 96,Consumer,India,Tamil Nadu,Coimbatore,PROD-378,Furniture,Furnishings,Furnishings Model 22,47466.98,10,0.05,1666.04,3.51
ORD-10171,2/14/2024,2/19/2024,CUST-686,Customer 49,Consumer,India,Telangana,Warangal,PROD-072,Office Supplies,Pens,Pens Model 31,19483.74,4,0,1990.4,10.22
ORD-10172,06-03-2024,06-09-2024,CUST-741,Customer 294,Consumer,India,Karnataka,Mysore,PROD-134,Office Supplies,Pens,Pens Model 42,21637.17,4,0,3971.66,18.36
ORD-10173,12/17/2024,12/23/2024,CUST-946,Customer 459,Home Office,India,Maharashtra,Pune,PROD-395,Furniture,Furnishings,Furnishings Model 20,41448.39,5,0.1,3022.63,7.29
ORD-10174,8/20/2024,8/27/2024,CUST-621,Customer 192,Corporate,India,Karnataka,Bangalore,PROD-360,Office Supplies,Binders,Binders Model 36,54776.53,9,0.05,8346.41,15.24
ORD-10175,9/27/2024,10-04-2024,CUST-371,Customer 40,Home Office,India,Telangana,Hyderabad,PROD-058,Technology,Accessories,Accessories Model 4,49743.57,9,0.05,5697.65,11.45
ORD-10176,2/29/2024,03-07-2024,CUST-211,Customer 368,Home Office,India,Karnataka,Bangalore,PROD-251,Office Supplies,Envelopes,Envelopes Model 6,53943.47,8,0,7589.12,14.07
ORD-10177,10/13/2024,10/18/2024,CUST-689,Customer 414,Corporate,India,Delhi,New Delhi,PROD-371,Office Supplies,Paper,Paper Model 2,23817.33,1,0.05,2754.77,11.57
ORD-10178,10-04-2024,10-06-2024,CUST-958,Customer 458,Consumer,India,Tamil Nadu,Coimbatore,PROD-479,Office Supplies,Paper,Paper Model 31,2000.92,7,0.05,307.73,15.38
ORD-10179,8/17/2024,8/22/2024,CUST-385,Customer 42,Home Office,India,Telangana,Warangal,PROD-494,Office Supplies,Envelopes,Envelopes Model 43,52485.77,3,0.1,1378.98,2.63
ORD-10180,4/24/2024,4/26/2024,CUST-775,Customer 12,Corporate,India,Delhi,New Delhi,PROD-238,Technology,Mobiles,Mobiles Model 44,43173.73,7,0.2,3201.1,7.41
ORD-10181,3/20/2024,3/24/2024,CUST-194,Customer 480,Home Office,India,Karnataka,Bangalore,PROD-392,Office Supplies,Pens,Pens Model 8,2029.82,7,0.2,6.52,0.32
ORD-10182,2/21/2024,2/27/2024,CUST-035,Customer 229,Home Office,India,Tamil Nadu,Chennai,PROD-345,Furniture,Chairs,Chairs Model 46,52345.52,4,0,6828.63,13.05
ORD-10183,03-12-2024,3/18/2024,CUST-297,Customer 120,Home Office,India,Karnataka,Hubli,PROD-295,Furniture,Chairs,Chairs Model 21,34690.74,6,0.05,2093.69,6.04
ORD-10184,7/30/2024,08-03-2024,CUST-282,Customer 32,Home Office,India,Karnataka,Hubli,PROD-486,Technology,Mobiles,Mobiles Model 38,52794.86,3,0.15,589.73,1.12
ORD-10185,9/25/2024,9/29/2024,CUST-714,Customer 214,Corporate,India,Tamil Nadu,Coimbatore,PROD-077,Technology,Accessories,Accessories Model 20,22649.97,9,0.15,1173.41,5.18
ORD-10186,8/25/2024,8/27/2024,CUST-576,Customer 212,Corporate,India,Karnataka,Mysore,PROD-286,Technology,Mobiles,Mobiles Model 34,8132.16,4,0.1,75.89,0.93
ORD-10187,2/17/2024,2/23/2024,CUST-742,Customer 425,Consumer,India,Telangana,Hyderabad,PROD-027,Office Supplies,Pens,Pens Model 18,22692.36,10,0.2,3224.37,14.21
ORD-10188,09-02-2024,09-05-2024,CUST-891,Customer 465,Corporate,India,Tamil Nadu,Chennai,PROD-156,Technology,Mobiles,Mobiles Model 1,12787.29,4,0,2549.48,19.94
ORD-10189,7/22/2024,7/25/2024,CUST-566,Customer 165,Corporate,India,Maharashtra,Mumbai,PROD-195,Technology,Mobiles,Mobiles Model 30,32065.64,6,0.1,74.15,0.23
ORD-10190,8/28/2024,09-01-2024,CUST-937,Customer 105,Corporate,India,Delhi,New Delhi,PROD-161,Office Supplies,Paper,Paper Model 27,2838.36,4,0.05,9.21,0.32
ORD-10191,04-10-2024,4/14/2024,CUST-236,Customer 195,Home Office,India,Delhi,New Delhi,PROD-427,Office Supplies,Binders,Binders Model 16,30008.16,6,0.1,3081,10.27
ORD-10192,8/23/2024,8/26/2024,CUST-751,Customer 408,Corporate,India,Maharashtra,Nagpur,PROD-087,Technology,Accessories,Accessories Model 9,43246.78,8,0.05,7930.59,18.34
ORD-10193,02-08-2024,2/15/2024,CUST-050,Customer 392,Consumer,India,Delhi,New Delhi,PROD-212,Technology,Laptops,Laptops Model 9,50568.43,4,0,9680.51,19.14
ORD-10194,07-10-2024,07-12-2024,CUST-633,Customer 327,Home Office,India,Tamil Nadu,Chennai,PROD-479,Technology,Accessories,Accessories Model 40,54773.81,8,0,2811.13,5.13
ORD-10195,9/28/2024,10-05-2024,CUST-282,Customer 275,Corporate,India,Delhi,New Delhi,PROD-009,Furniture,Chairs,Chairs Model 33,48808.12,7,0.05,1044.65,2.14
ORD-10196,04-08-2024,4/14/2024,CUST-540,Customer 130,Corporate,India,Tamil Nadu,Madurai,PROD-137,Furniture,Tables,Tables Model 26,4833.25,7,0.15,62.83,1.30
ORD-10197,11/30/2024,12-07-2024,CUST-778,Customer 17,Consumer,India,Telangana,Hyderabad,PROD-208,Office Supplies,Paper,Paper Model 25,22692.46,8,0,4024.5,17.73
ORD-10198,08-10-2024,8/17/2024,CUST-804,Customer 170,Home Office,India,Telangana,Hyderabad,PROD-440,Furniture,Furnishings,Furnishings Model 7,53697.99,1,0.05,2270.53,4.23
ORD-10199,02-08-2024,2/15/2024,CUST-948,Customer 144,Home Office,India,Telangana,Warangal,PROD-289,Office Supplies,Paper,Paper Model 43,2070.82,6,0,501.75,24.23
ORD-10200,02-09-2024,2/13/2024,CUST-167,Customer 289,Consumer,India,Delhi,New Delhi,PROD-291,Technology,Accessories,Accessories Model 25,40654.39,9,0.1,1088.29,2.68
ORD-10201,9/13/2024,9/20/2024,CUST-998,Customer 178,Consumer,India,Telangana,Hyderabad,PROD-051,Technology,Laptops,Laptops Model 28,14005.43,2,0.1,994.86,7.10
ORD-10202,11/20/2024,11/24/2024,CUST-803,Customer 231,Corporate,India,Delhi,New Delhi,PROD-117,Office Supplies,Paper,Paper Model 23,33226.96,7,0.15,2088.4,6.29
ORD-10203,05-06-2024,5/13/2024,CUST-076,Customer 43,Corporate,India,Delhi,New Delhi,PROD-079,Furniture,Bookcases,Bookcases Model 25,42729.46,3,0.15,1566.65,3.67
ORD-10204,8/15/2024,8/19/2024,CUST-780,Customer 139,Consumer,India,Tamil Nadu,Chennai,PROD-068,Furniture,Bookcases,Bookcases Model 6,11324.77,8,0.2,442.25,3.91
ORD-10205,6/30/2024,07-06-2024,CUST-096,Customer 306,Home Office,India,Maharashtra,Mumbai,PROD-402,Furniture,Chairs,Chairs Model 21,51836.72,1,0.1,1698.28,3.28
ORD-10206,10/19/2024,10/25/2024,CUST-174,Customer 351,Corporate,India,Tamil Nadu,Madurai,PROD-087,Technology,Mobiles,Mobiles Model 9,16208.25,5,0.15,1147.76,7.08
ORD-10207,06-02-2024,06-07-2024,CUST-802,Customer 40,Corporate,India,Karnataka,Mysore,PROD-129,Office Supplies,Envelopes,Envelopes Model 16,43281.88,8,0.2,1154.17,2.67
ORD-10208,01-04-2024,01-09-2024,CUST-341,Customer 431,Home Office,India,Maharashtra,Mumbai,PROD-195,Furniture,Bookcases,Bookcases Model 22,26469.35,7,0.2,3249.78,12.28
ORD-10209,09-02-2024,09-06-2024,CUST-182,Customer 494,Corporate,India,Kerala,Kozhikode,PROD-496,Technology,Mobiles,Mobiles Model 21,17557.74,8,0.2,112.28,0.64
ORD-10210,07-05-2024,07-07-2024,CUST-955,Customer 289,Consumer,India,Kerala,Thiruvananthapuram,PROD-304,Office Supplies,Envelopes,Envelopes Model 35,10877.64,9,0,2617.17,24.06
ORD-10211,5/29/2024,06-05-2024,CUST-071,Customer 420,Corporate,India,Maharashtra,Nagpur,PROD-345,Furniture,Furnishings,Furnishings Model 32,8436.83,5,0.05,426.37,5.05
ORD-10212,02-07-2024,02-12-2024,CUST-613,Customer 246,Home Office,India,Karnataka,Hubli,PROD-206,Office Supplies,Envelopes,Envelopes Model 35,30446.1,7,0.2,4343.04,14.26
ORD-10213,2/25/2024,2/28/2024,CUST-674,Customer 341,Corporate,India,Kerala,Kozhikode,PROD-086,Technology,Laptops,Laptops Model 42,36799.41,10,0.15,3435.67,9.34
ORD-10214,2/20/2024,2/24/2024,CUST-228,Customer 262,Home Office,India,Kerala,Thiruvananthapuram,PROD-266,Furniture,Chairs,Chairs Model 36,34873.05,10,0.05,3109.13,8.92
ORD-10215,6/25/2024,6/27/2024,CUST-495,Customer 54,Corporate,India,Maharashtra,Pune,PROD-213,Technology,Mobiles,Mobiles Model 6,7052.55,3,0.1,87.3,1.24
ORD-10216,6/27/2024,07-02-2024,CUST-100,Customer 225,Home Office,India,Maharashtra,Mumbai,PROD-357,Technology,Accessories,Accessories Model 29,19202.68,5,0,4071.68,21.20
ORD-10217,12-12-2024,12/15/2024,CUST-953,Customer 380,Consumer,India,Tamil Nadu,Chennai,PROD-265,Office Supplies,Paper,Paper Model 12,33159.43,6,0.2,2146.28,6.47
ORD-10218,04-05-2024,04-12-2024,CUST-674,Customer 222,Corporate,India,Maharashtra,Mumbai,PROD-015,Office Supplies,Binders,Binders Model 48,36885.01,4,0.15,680.18,1.84
ORD-10219,4/15/2024,4/19/2024,CUST-771,Customer 361,Consumer,India,Maharashtra,Mumbai,PROD-296,Technology,Mobiles,Mobiles Model 7,47990.19,9,0.05,3510.9,7.32
ORD-10220,12-09-2024,12/14/2024,CUST-541,Customer 495,Home Office,India,Karnataka,Mysore,PROD-161,Furniture,Bookcases,Bookcases Model 39,23379.49,7,0.2,2972.79,12.72
ORD-10221,12-10-2024,12/17/2024,CUST-820,Customer 153,Home Office,India,Kerala,Thiruvananthapuram,PROD-303,Technology,Mobiles,Mobiles Model 6,40359.39,6,0,3943.7,9.77
ORD-10222,9/18/2024,9/23/2024,CUST-429,Customer 306,Consumer,India,Tamil Nadu,Chennai,PROD-295,Office Supplies,Binders,Binders Model 25,25440.02,8,0.2,287.81,1.13
ORD-10223,09-07-2024,09-11-2024,CUST-144,Customer 96,Corporate,India,Telangana,Hyderabad,PROD-432,Technology,Mobiles,Mobiles Model 29,37202.66,6,0,5465.88,14.69
ORD-10224,7/28/2024,08-04-2024,CUST-504,Customer 213,Home Office,India,Karnataka,Mysore,PROD-431,Technology,Accessories,Accessories Model 29,29373.1,2,0.2,4224.67,14.38
ORD-10225,4/25/2024,05-01-2024,CUST-296,Customer 87,Corporate,India,Karnataka,Mysore,PROD-290,Furniture,Bookcases,Bookcases Model 48,46375.6,8,0.2,2218.55,4.78
ORD-10226,10-04-2024,10-06-2024,CUST-779,Customer 369,Corporate,India,Delhi,New Delhi,PROD-280,Office Supplies,Pens,Pens Model 14,59387.57,2,0.05,3536.04,5.95
ORD-10227,2/14/2024,2/19/2024,CUST-887,Customer 61,Consumer,India,Tamil Nadu,Coimbatore,PROD-108,Office Supplies,Pens,Pens Model 48,35316.64,6,0.2,828.03,2.34
ORD-10228,4/15/2024,4/17/2024,CUST-584,Customer 180,Home Office,India,Karnataka,Hubli,PROD-144,Furniture,Tables,Tables Model 39,32372.24,6,0.1,254.66,0.79
ORD-10229,03-10-2024,3/15/2024,CUST-941,Customer 31,Corporate,India,Kerala,Kozhikode,PROD-444,Technology,Laptops,Laptops Model 42,7700.6,3,0.05,225.23,2.92
ORD-10230,09-07-2024,09-10-2024,CUST-592,Customer 324,Corporate,India,Kerala,Kochi,PROD-322,Technology,Accessories,Accessories Model 27,22572.82,2,0,2947.34,13.06
ORD-10231,8/20/2024,8/25/2024,CUST-336,Customer 298,Consumer,India,Telangana,Warangal,PROD-445,Technology,Printers,Printers Model 50,50845.32,2,0.15,1371.2,2.70
ORD-10232,4/21/2024,4/26/2024,CUST-845,Customer 109,Corporate,India,Telangana,Warangal,PROD-138,Furniture,Furnishings,Furnishings Model 21,49717.78,6,0.2,1710.95,3.44
ORD-10233,1/24/2024,1/26/2024,CUST-642,Customer 402,Corporate,India,Delhi,New Delhi,PROD-009,Office Supplies,Paper,Paper Model 8,55773.03,3,0.15,485.02,0.87
ORD-10234,11/28/2024,12-02-2024,CUST-163,Customer 448,Corporate,India,Maharashtra,Mumbai,PROD-048,Technology,Mobiles,Mobiles Model 42,21690.08,2,0.1,1798.15,8.29
ORD-10235,11/16/2024,11/20/2024,CUST-744,Customer 359,Consumer,India,Telangana,Hyderabad,PROD-220,Furniture,Furnishings,Furnishings Model 42,5562.83,2,0,515.59,9.27
ORD-10236,9/22/2024,9/29/2024,CUST-456,Customer 5,Consumer,India,Tamil Nadu,Chennai,PROD-357,Technology,Mobiles,Mobiles Model 22,49044.83,7,0.05,4685.75,9.55
ORD-10237,2/22/2024,2/26/2024,CUST-377,Customer 452,Corporate,India,Karnataka,Mysore,PROD-071,Furniture,Chairs,Chairs Model 25,46430.28,3,0.05,635.27,1.37
ORD-10238,8/13/2024,8/17/2024,CUST-740,Customer 110,Home Office,India,Delhi,New Delhi,PROD-384,Technology,Mobiles,Mobiles Model 10,55201.66,10,0.15,3974.11,7.20
ORD-10239,10/28/2024,11-04-2024,CUST-394,Customer 180,Corporate,India,Tamil Nadu,Chennai,PROD-162,Furniture,Chairs,Chairs Model 9,14942.4,2,0.05,1653.81,11.07
ORD-10240,12-03-2024,12-07-2024,CUST-211,Customer 266,Home Office,India,Delhi,New Delhi,PROD-261,Technology,Laptops,Laptops Model 13,44895.83,5,0,9282.68,20.68
ORD-10241,05-03-2024,05-08-2024,CUST-654,Customer 305,Consumer,India,Karnataka,Mysore,PROD-271,Office Supplies,Paper,Paper Model 1,59214.26,6,0.05,4581.27,7.74
ORD-10242,8/29/2024,8/31/2024,CUST-018,Customer 301,Consumer,India,Delhi,New Delhi,PROD-008,Office Supplies,Binders,Binders Model 17,13023,1,0.15,17.22,0.13
ORD-10243,02-12-2024,2/19/2024,CUST-550,Customer 276,Home Office,India,Telangana,Warangal,PROD-079,Office Supplies,Envelopes,Envelopes Model 18,5107.46,2,0.2,174.6,3.42
ORD-10244,10/27/2024,11-03-2024,CUST-782,Customer 428,Home Office,India,Karnataka,Hubli,PROD-349,Office Supplies,Envelopes,Envelopes Model 42,4060.29,7,0.05,47.02,1.16
ORD-10245,11-09-2024,11/15/2024,CUST-057,Customer 159,Home Office,India,Tamil Nadu,Coimbatore,PROD-380,Furniture,Furnishings,Furnishings Model 43,44465.42,2,0,8518.69,19.16
ORD-10246,6/26/2024,07-02-2024,CUST-530,Customer 401,Home Office,India,Telangana,Hyderabad,PROD-133,Furniture,Furnishings,Furnishings Model 11,22374.98,5,0,4570.9,20.43
ORD-10247,9/25/2024,9/27/2024,CUST-270,Customer 365,Home Office,India,Tamil Nadu,Coimbatore,PROD-322,Office Supplies,Pens,Pens Model 5,29819.24,9,0.1,1160.33,3.89
ORD-10248,05-10-2024,05-12-2024,CUST-916,Customer 294,Home Office,India,Delhi,New Delhi,PROD-371,Office Supplies,Binders,Binders Model 8,13781.42,9,0,810.45,5.88
ORD-10249,07-05-2024,07-10-2024,CUST-943,Customer 77,Consumer,India,Tamil Nadu,Chennai,PROD-477,Furniture,Furnishings,Furnishings Model 3,33216.6,7,0.05,2137.83,6.44
ORD-10250,02-09-2024,2/15/2024,CUST-382,Customer 62,Home Office,India,Maharashtra,Nagpur,PROD-345,Office Supplies,Pens,Pens Model 4,10842.73,9,0,2611.1,24.08
ORD-10251,6/16/2024,6/18/2024,CUST-567,Customer 234,Consumer,India,Tamil Nadu,Coimbatore,PROD-189,Office Supplies,Pens,Pens Model 13,17566.55,5,0.2,1782.71,10.15
ORD-10252,10-06-2024,10-09-2024,CUST-155,Customer 4,Corporate,India,Kerala,Kozhikode,PROD-013,Office Supplies,Binders,Binders Model 15,32538.56,1,0.1,1617.41,4.97
ORD-10253,2/23/2024,2/26/2024,CUST-543,Customer 122,Corporate,India,Telangana,Warangal,PROD-252,Technology,Printers,Printers Model 4,58356.3,3,0.1,1832.08,3.14
ORD-10254,8/22/2024,8/29/2024,CUST-087,Customer 298,Consumer,India,Karnataka,Hubli,PROD-259,Office Supplies,Pens,Pens Model 9,38269.22,7,0,6443.74,16.84
ORD-10255,05-01-2024,05-05-2024,CUST-268,Customer 436,Corporate,India,Tamil Nadu,Coimbatore,PROD-475,Technology,Mobiles,Mobiles Model 26,42073.46,6,0.1,1706.14,4.06
ORD-10256,10/26/2024,10/28/2024,CUST-160,Customer 55,Consumer,India,Karnataka,Bangalore,PROD-231,Furniture,Tables,Tables Model 30,18910.59,2,0.2,1481.5,7.83
ORD-10257,5/15/2024,5/17/2024,CUST-093,Customer 81,Home Office,India,Karnataka,Mysore,PROD-156,Office Supplies,Envelopes,Envelopes Model 46,41842.99,1,0.05,6995.52,16.72
ORD-10258,07-01-2024,07-06-2024,CUST-526,Customer 26,Home Office,India,Kerala,Kochi,PROD-154,Furniture,Tables,Tables Model 17,49223.37,3,0,11834.25,24.04
ORD-10259,2/18/2024,2/23/2024,CUST-105,Customer 412,Consumer,India,Maharashtra,Nagpur,PROD-063,Technology,Mobiles,Mobiles Model 1,3793.98,4,0.05,150.34,3.96
ORD-10260,10/25/2024,10/31/2024,CUST-266,Customer 470,Consumer,India,Maharashtra,Pune,PROD-012,Technology,Laptops,Laptops Model 5,11945.25,8,0.05,219.74,1.84
ORD-10261,1/26/2024,1/29/2024,CUST-947,Customer 294,Corporate,India,Kerala,Kochi,PROD-421,Furniture,Furnishings,Furnishings Model 47,23760.42,1,0.15,870.64,3.66
ORD-10262,5/20/2024,5/24/2024,CUST-457,Customer 453,Consumer,India,Karnataka,Mysore,PROD-018,Furniture,Tables,Tables Model 40,37188.68,4,0.1,1851.19,4.98
ORD-10263,5/23/2024,5/28/2024,CUST-141,Customer 215,Consumer,India,Delhi,New Delhi,PROD-330,Furniture,Chairs,Chairs Model 34,15023.95,9,0,3724.15,24.79
ORD-10264,6/25/2024,07-01-2024,CUST-515,Customer 165,Corporate,India,Telangana,Warangal,PROD-139,Office Supplies,Envelopes,Envelopes Model 12,1661.17,10,0.05,9.74,0.59
ORD-10265,10/26/2024,10/29/2024,CUST-998,Customer 82,Consumer,India,Kerala,Kochi,PROD-127,Office Supplies,Pens,Pens Model 43,14545.05,9,0,2949.88,20.28
ORD-10266,3/29/2024,04-01-2024,CUST-243,Customer 304,Corporate,India,Karnataka,Hubli,PROD-413,Office Supplies,Pens,Pens Model 48,41887.83,10,0,7987.61,19.07
ORD-10267,10/15/2024,10/18/2024,CUST-857,Customer 415,Corporate,India,Kerala,Kozhikode,PROD-278,Technology,Mobiles,Mobiles Model 20,10615.85,1,0,650.05,6.12
ORD-10268,01-01-2024,01-05-2024,CUST-940,Customer 315,Consumer,India,Delhi,New Delhi,PROD-413,Furniture,Furnishings,Furnishings Model 9,20511.47,3,0.1,781.26,3.81
ORD-10269,2/26/2024,03-03-2024,CUST-882,Customer 187,Consumer,India,Karnataka,Hubli,PROD-192,Technology,Mobiles,Mobiles Model 46,56521.2,7,0.2,7336.09,12.98
ORD-10270,08-11-2024,8/18/2024,CUST-984,Customer 250,Home Office,India,Kerala,Thiruvananthapuram,PROD-163,Furniture,Tables,Tables Model 12,42460.26,9,0.2,314.14,0.74
ORD-10271,07-12-2024,7/16/2024,CUST-752,Customer 353,Corporate,India,Karnataka,Hubli,PROD-066,Technology,Mobiles,Mobiles Model 12,43756.97,10,0.15,3069.61,7.02
ORD-10272,11-09-2024,11-12-2024,CUST-655,Customer 290,Consumer,India,Delhi,New Delhi,PROD-480,Furniture,Bookcases,Bookcases Model 32,8524.54,2,0.05,591.28,6.94
ORD-10273,12/28/2024,01-04-2025,CUST-655,Customer 374,Corporate,India,Kerala,Kochi,PROD-229,Technology,Laptops,Laptops Model 1,15986.23,4,0,1919.89,12.01
ORD-10274,7/16/2024,7/21/2024,CUST-751,Customer 215,Consumer,India,Tamil Nadu,Madurai,PROD-453,Furniture,Chairs,Chairs Model 27,29635.61,7,0.1,1754.57,5.92
